time,temp,salt
1980-04-15 24:00:00,    3.752815,    0.000000
1980-04-16 24:00:00,    3.733166,    0.000000
1980-04-17 24:00:00,    3.722207,    0.000000
1980-04-18 24:00:00,    3.749895,    0.000000
1980-04-19 24:00:00,    4.039198,    0.000000
1980-04-20 24:00:00,    4.437888,    0.000000
1980-04-21 24:00:00,    4.775361,    0.000000
1980-04-22 24:00:00,    5.420295,    0.000000
1980-04-23 24:00:00,    5.428614,    0.000000
1980-04-24 24:00:00,    5.834546,    0.000000
1980-04-25 24:00:00,    5.871005,    0.000000
1980-04-26 24:00:00,    5.818763,    0.000000
1980-04-27 24:00:00,    5.948991,    0.000000
1980-04-28 24:00:00,    6.100931,    0.000000
1980-04-29 24:00:00,    6.332684,    0.000000
1980-04-30 24:00:00,    6.552233,    0.000000
1980-05-01 24:00:00,    6.710910,    0.000000
1980-05-02 24:00:00,    7.019417,    0.000000
1980-05-03 24:00:00,    7.502976,    0.000000
1980-05-04 24:00:00,    8.579235,    0.000000
1980-05-05 24:00:00,    9.541655,    0.000000
1980-05-06 24:00:00,   10.207835,    0.000000
1980-05-07 24:00:00,    9.869949,    0.000000
1980-05-08 24:00:00,    9.649172,    0.000000
1980-05-09 24:00:00,    9.165984,    0.000000
1980-05-10 24:00:00,    8.642786,    0.000000
1980-05-11 24:00:00,    8.874067,    0.000000
1980-05-12 24:00:00,    8.945216,    0.000001
1980-05-13 24:00:00,    9.026738,    0.000002
1980-05-14 24:00:00,    9.533634,    0.000002
1980-05-15 24:00:00,    9.760044,    0.000002
1980-05-16 24:00:00,    9.938707,    0.000002
1980-05-17 24:00:00,   10.414109,    0.000002
1980-05-18 24:00:00,   11.085489,    0.000002
1980-05-19 24:00:00,   11.455626,    0.000002
1980-05-20 24:00:00,   12.160423,    0.000002
1980-05-21 24:00:00,   13.034314,    0.000002
1980-05-22 24:00:00,   13.938491,    0.000002
1980-05-23 24:00:00,   14.592930,    0.000002
